School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
PS 44(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 46(Bronx),Arrested,On-Site,Yes,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,AGG HARASS,,M
PS 46(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 46(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 46(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 46(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 46(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 47(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 48 William C. Wilcox(SI),Arrested,On-Site,Yes,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,CRIM CONTEMPT,,F
PS 48 William C. Wilcox(SI),Arrested,On-Site,Yes,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,CRIM CONTEMPT,,F
PS 48(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
PS 48(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 5(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 5(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 5(Bronx),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
PS 5(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 5(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,N/A,No Restraints,N,None,,,
PS 5(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 5(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,Y,Physical Force,,,
PS 50(Bx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 50(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 51 Elias Howe(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 51 Elias Howe(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 52(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 53(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 53(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 53(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 54(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 56 ANNEX (BRONX),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 56 Norwood Heights(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 56 Norwood Heights(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 57(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 57(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 57(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 57(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 57(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 57(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 57(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 57(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 58 (STATEN ISLAND),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 59(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 6(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 6(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 6(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 6(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 6(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 6(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 6(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 6(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 6(Staten Island),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
PS 60(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 60(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,N/A,No Restraints,N,None,,,
PS 61(Manhattan),Arrested,On-Site,Yes,Non-Scanning,N,N,Y,PATROL,Metal,N,None,CRIM CONTEMPT,,M
PS 63(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 65(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 65(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 66 (Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 66 (Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 66 (Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 66 (Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 66 (Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 66 (Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 66 (Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 66 (Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 66 (Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 66 (Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,N/A,No Restraints,N,None,,,
PS 66 (Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 66 (BROOKLYN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 66 (BROOKLYN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 66 (BROOKLYN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 67(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 67(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 67(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 67(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 67(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 7(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 7(Manhattan),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 7(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Velcro,N,None,,,M
PS 7(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Velcro,N,None,,,M
PS 7(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Velcro,N,None,,,M
PS 7(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Velcro,N,None,,,M
PS 7(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Velcro,N,None,,,M
PS 7(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 7(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Velcro,N,None,,,
PS 70(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 70(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 71(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 72(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 72(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 74 Future Leaders Elementary School,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 76(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 76(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 76(Manhattan),Mitigated,On-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
PS 78(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 78(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,
PS 78(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 78(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 78(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 78(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 78(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 78(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 78(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 79 HORAN SCHOOL(Manhattan),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 79 HORAN SCHOOL(Manhattan),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
PS 79 HORAN SCHOOL(Manhattan),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 79 HORAN SCHOOL(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 79 HORAN SCHOOL(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 79 HORAN SCHOOL(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 81(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 81(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 81(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 83(Bronx),Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,No Restraints,N,None,BURGLARY,,F
PS 83(Manhattan),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 83(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 85(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 85(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 85(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 86(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 89 Cypress Hills (Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 89(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 9(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 9(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 90(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 90(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Velcro,N,None,,,
PS 90(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 90(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 91(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 91(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 92(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 92(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,N/A,No Restraints,N,None,,,
PS 92(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,V
PS 92(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 92(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 93(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 93(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 94 ANNEX(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 94 ANNEX(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 94 ANNEX(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 94 ANNEX(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 94 ANNEX(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 94 Kings College School(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 94 Kings College School(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 94 Kings College School(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 94 Kings College School(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 95(Bronx),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
PS 95(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 97(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS 97(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS 971 (Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS/IS 208 (QUEENS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS/IS 208 (QUEENS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS/IS 217 Roosevelt Island(MN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS/IS 266 (QUEENS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS/IS 266 (QUEENS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS/IS 266 (QUEENS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
PS/IS 295 (QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
PS/MS  194(Bronx),Juvenile Report,On-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,,,M
QUEENS ACADEMY HS(Queens) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
QUEENS ACADEMY HS(Queens) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
Queens Collegiate:A College Board School(Queens),Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
"Queens HS for Information,Research & Technology (Queens)",Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
"QUEENS HS OF TEACHING,LIBERAL ARTS & THE SCIENCES(Queens)",Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
"QUEENS HS OF TEACHING,LIBERAL ARTS & THE SCIENCES(Queens)",Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
"QUEENS HS OF TEACHING,LIBERAL ARTS & THE SCIENCES(Queens)",Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
"QUEENS HS OF TEACHING,LIBERAL ARTS & THE SCIENCES(Queens)",Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
"QUEENS HS OF TEACHING,LIBERAL ARTS & THE SCIENCES(Queens)",Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
"QUEENS HS OF TEACHING,LIBERAL ARTS & THE SCIENCES(Queens)",Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
"QUEENS HS OF TEACHING,LIBERAL ARTS & THE SCIENCES(Queens)",Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
"QUEENS HS OF TEACHING,LIBERAL ARTS & THE SCIENCES(Queens)",Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
"QUEENS HS OF TEACHING,LIBERAL ARTS & THE SCIENCES(Queens)",Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
Queens Metropolitan HS,Arrested,Off-Site,No,Non-Scanning,N,N,N,PATROL,Metal,N,None,FORCIBLE TOUCH,,M
Queens Metropolitan HS,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
QUEENS PREPARATORY ACADEMY(Queens),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
QUEENS PREPARATORY ACADEMY(Queens),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
QUEENS PREPARATORY ACADEMY(Queens),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
QUEENS TECHNICAL HS (Queens-former:Qns Voc & Tech HS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
QUEENS TECHNICAL HS (Queens-former:Qns Voc & Tech HS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
QUEENS TECHNICAL HS (Queens-former:Qns Voc & Tech HS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
QUEENS TECHNICAL HS (Queens-former:Qns Voc & Tech HS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
Quest to Learn(MS),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
Quest to Learn(MS),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES(Brooklyn) ,Mitigated,Off-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES(Brooklyn) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,DB,Metal,N,None,GRAND LARCENY,,F
RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES(Brooklyn) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,AGG HARASS,,M
RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES(Brooklyn) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES(Brooklyn) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES(Brooklyn) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES(Brooklyn) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES(Brooklyn) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES(Brooklyn) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
RALPH R.  MCKEE CAREER AND TECHNICAL EDUCATION  HS(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
RALPH R.  MCKEE CAREER AND TECHNICAL EDUCATION  HS(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
RALPH R.  MCKEE CAREER AND TECHNICAL EDUCATION  HS(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
RALPH R.  MCKEE CAREER AND TECHNICAL EDUCATION  HS(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
RALPH R.  MCKEE CAREER AND TECHNICAL EDUCATION  HS(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
Red Hook Neighborhood School(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
RENAISSANCE HIGH SCHOOL OF MUSICAL THEATER AND TECHNOLOGY(Bronx) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
Renaissance School of the Arts(MN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
RICHARD R. GREEN HIGH SCHOOL OF TEACHING(MS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
RICHMOND HILL HS(QS),Arrested,On-Site,Yes,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,F
RICHMOND HILL HS(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141)(Bronx),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,CPW,,F
RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141)(Bronx),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141)(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
Robert E. Peary (PS 75)(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
Robert E. Peary (PS 75)(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
Robert E. Peary (PS 75)(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
ROBERT F. KENNEDY COMMUNITY HS(Queens) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
ROBERT F. KENNEDY COMMUNITY HS(Queens) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
"ROBERT F.WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY(Queens) ",Child in Crisis,On-Site,No,Hand Wand,N,Y,Y,N/A,No Restraints,N,None,,,
"ROBERT F.WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY(Queens) ",Child in Crisis,On-Site,No,Hand Wand,N,Y,Y,N/A,No Restraints,N,None,,,
Robert H. Goddard HS of Communication Arts & Technology(Queens),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,M
Rockaway Park HS for Environmental Sustainability(Queens),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
