player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Taj Gibson,gibsota01,2020,1599,774,-1.918039142861794,-.1082913605412218,-2.026330503403016,-2.716683319096046,-3.820404276400677,-6.537087595496723,-2.158538533448995,-.8527583633427033,-3.011296896791698,-.1022863619687986,-.1022863619687986,0,-2.649909041596814,-1.217303807514341,-3.867212849111154,-.8884636670390242
Harry Giles III,gilesha01,2020,554,259,-2.922401697002583,-4.389995813021851,-7.312397510024434,-3.686330490604853,1.463459512424522,-2.222870978180331,-3.233625877155744,-3.418063800438688,-6.651689677594432,-.5170757427071526,-.5170757427071526,0,-2.292860219844381,-3.359964007499463,-5.652824227343844,.2967644449880999
Shai Gilgeous-Alexander,gilgesh01,2020,3688,1776,.5613032567783226,.2339275632566645,.7952308200349871,4.873509555571069,-3.675108324380687,1.198401231190382,1.487106563397341,-.6070181299307619,.8800884334665796,3.27136938811228,3.27136938811228,0,1.253162972769327,.0729887823447227,1.326151755114049,-.5555751636436908
Rudy Gobert,goberru01,2020,3356,1614,-.225752068299549,7.130514428105139,6.90476235980559,4.157927494681425,4.704727720884199,8.862655215565624,.6672460168956553,6.987096002941034,7.654342019836689,8.549993718177788,8.549993718177788,0,.9587709928541592,6.327378396754463,7.286149389608622,-.2095569733722749
Brandon Goodwin,goodwbr01,2020,578,265,-1.287754918096975,.7349274056196871,-.5528275124772881,-7.700721572645745,-.3931415013537098,-8.093863073999454,-2.600721360657031,.6132475690100114,-1.98747379164702,.1028241960958544,.1028241960958544,0,-1.448051071510376,-.4795841696481019,-1.927635241158478,-.268855214660271
Aaron Gordon,gordoaa01,2020,2813,1365,-1.330920965992328,-.8902564303242679,-2.221177396316595,.1253806712486297,-3.380787233290646,-3.255406562042017,-1.051691091753036,-1.509006645346541,-2.560697737099577,.1309548869699196,.1309548869699196,0,-.8940129420540022,-.9612218004257559,-1.855234742479758,-.6807882492582978
Eric Gordon,gordoer01,2020,1695,753,-.3813683235904805,-3.090613575369035,-3.471981898959515,.3967449362918837,-2.076441128881037,-1.679696192589154,-.294047434493468,-3.073930796398506,-3.367978230891974,-.2393052803483047,-.2393052803483047,0,.2374413932213854,-3.475376101944077,-3.237934708722692,.8123343429950713
Devonte' Graham,grahade01,2020,3521,1724,2.330326834107085,-1.912544926081002,.4177819080260824,4.531523927192241,-.1795234904144922,4.352000436777749,3.020406097029414,-1.638941327564321,1.381464769465093,3.626287887214104,3.626287887214104,0,3.492440751990907,-1.874534357773845,1.617906394217062,-.2158127953380871
Treveon Graham,grahatr01,2020,1560,721,-4.137331104842197,1.261332678783332,-2.875998426058865,-5.399984722376947,-.7922480613628087,-6.192232783739756,-4.642634456420277,.9229926125461111,-3.719641843874166,-.355110789867353,-.355110789867353,0,-5.752487938341853,1.136945296120098,-4.615542642221755,-.5085501974393053
Jerami Grant,grantje01,2020,2679,1297,-.5594762350750241,-1.433304754090005,-1.992780989165029,-2.907260822977186,-4.821011886224436,-7.728272709201621,-1.100320019440074,-2.254261547394001,-3.354581566834076,-.3988387674207374,-.3988387674207374,0,-1.312530552674153,-1.947405819124457,-3.259936371798609,-.3138818910602096
Josh Gray,grayjo01,2020,48,23,-9.832417259910514,.4232276762490936,-9.409189583661421,-17.54545390498495,9.004123022849024,-8.541330882135922,-12.06280327257664,2.267390922892341,-9.795412349684302,-.0866725942180366,-.0866725942180366,0,-8.851779909404666,-3.693023755550444,-12.54480366495511,4.933869688497063
Danny Green,greenda02,2020,2503,1173,.6917055325430641,2.917715673386821,3.609421205929885,2.295488943461554,.5856510476467229,2.881139991108276,1.043009157945714,2.543648336344655,3.58665749429037,3.811650430036641,3.811650430036641,0,1.225066935378844,3.771972704517881,4.997039639896726,.5216107100361018
Draymond Green,greendr01,2020,2309,1078,-2.304031106146584,1.540851065315469,-.7631800408311151,-.4258627866370961,2.331994773467855,1.906131986830759,-2.015407902549384,1.847274281748441,-.1681336208009427,1.438211801808224,1.438211801808224,0,-1.889811826994421,2.190657393211582,.3008455662171614,1.307593109947774
JaMychal Green,greenja01,2020,1843,841,-1.878507054682893,-1.245566980995931,-3.124074035678824,-.2827541151824063,2.212854613203953,1.930100498021546,-1.697526730914151,-.6457121418676915,-2.343238872781843,.1746743567934288,.1746743567934288,0,-1.510293441069172,-.3255353480380099,-1.835828789107182,.0830350483874115
Javonte Green,greenja02,2020,736,341,-.874573983466356,.2850620958726944,-.5895118875936614,-1.355709760896401,-.4881663987134839,-1.843876159609884,-1.090710121710986,.0856325558201496,-1.005077565890836,.3045590046636606,.3045590046636606,0,-1.028410811479997,-.3170864024337851,-1.345497213913782,.3295859013324132
Jeff Green,greenje02,2020,1171,553,-2.023721469875927,-.0566489147719729,-2.0803703846479,-8.436456018433764,-2.172672681659421,-10.60912870009319,-3.515833564758747,-.537488334885564,-4.053321899644311,-.3667717398024885,-.3667717398024885,0,-2.908355443196098,-1.100439945500028,-4.008795388696126,-.2631447701432859
Blake Griffin,griffbl01,2020,1048,512,-.9483050281324746,-2.49449497342613,-3.442800001558605,.7077877955343648,-1.448925287173151,-.7411374916387863,-.6705447616283504,-2.400642231766824,-3.071186993395175,-.0843446734813639,-.0843446734813639,0,-.7000865174325869,-3.503681843107352,-4.203768360539939,.5393080124815756
Marko Guduric,gudurma01,2020,946,430,-3.059968975579451,-2.317599225193311,-5.377568200772761,-3.155044353182031,-.503242143997247,-3.658286497179278,-3.25028518441843,-2.045910791662918,-5.296195976081347,-.5607285065617811,-.5607285065617811,0,-2.694931805879759,-3.094757132206169,-5.789688938085929,.388865357650175
Kyle Guy,guyky01,2020,10,4,-2.768893764723895,-8.472601532324983,-11.24149529704888,4.781161819153641,-24.98921183614851,-20.20805001699487,-1.309877633141674,-12.39799615819288,-13.70787379133455,-.022466384659511,-.022466384659511,0,2.918973697712459,-10.09768676683359,-7.178713069121133,.4725218270314685
