School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
GEORGE W. WINGATE HS GED (BS),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
GEORGE WASHINGTON HS(MN),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GEORGE WASHINGTON HS(MN),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GEORGE WASHINGTON HS(MN),Juvenile Report,Off-Site,NO,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,,M
GEORGE WASHINGTON HS(MN),Juvenile Report,Off-Site,NO,Full-Time,N,N,Y,PATROL,No Restraints,N,None,,,M
GEORGE WASHINGTON HS(MN),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
GEORGE WESTINGHOUSE CAREER & TECHNICAL EDUCATION HS(BN) ,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
GEORGE WESTINGHOUSE CAREER & TECHNICAL EDUCATION HS(BN) ,Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GEORGE WESTINGHOUSE CAREER & TECHNICAL EDUCATION HS(BN) ,Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GEORGE WESTINGHOUSE CAREER & TECHNICAL EDUCATION HS(BN) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,Metal,N,None,,,M
GEORGE WESTINGHOUSE CAREER & TECHNICAL EDUCATION HS(BN) ,Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
GEORGE WESTINGHOUSE CAREER & TECHNICAL EDUCATION HS(BN) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
GEORGE WESTINGHOUSE CAREER & TECHNICAL EDUCATION HS(BN) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,Metal,N,None,,,V
GEORGE WESTINGHOUSE CAREER & TECHNICAL EDUCATION HS(BN) ,Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
GEORGE WESTINGHOUSE CAREER & TECHNICAL EDUCATION HS(BN) ,Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
GEORGE WESTINGHOUSE CAREER & TECHNICAL EDUCATION HS(BN) ,Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
GEORGE WESTINGHOUSE CAREER & TECHNICAL EDUCATION HS(BN) ,Mitigated,Off-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
GEORGE WESTINGHOUSE CAREER & TECHNICAL EDUCATION HS(BN) ,Mitigated,Off-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
GEORGE WESTINGHOUSE CAREER & TECHNICAL EDUCATION HS(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
GEORGE WINGATE HS(BS),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GEORGE WINGATE HS(BS),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GEORGE WINGATE HS(BS),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
GEORGE WINGATE HS(BS),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
GEORGE WINGATE HS(BS),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
GEORGE WINGATE HS(BS),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
GEORGE WINGATE HS(BS),Mitigated,Off-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
GEORGE WINGATE HS(BS),Mitigated,Off-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
GEORGE WINGATE HS(BS),Mitigated,Off-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
GEORGE WINGATE HS(BS),Mitigated,Off-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
GEORGE WINGATE HS(BS),Summons,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,DISCON: FIGHTING,V
Global Technology Preparatory(MN),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
Gotham Collaborative High School (BRONX GUILD)(XE),Juvenile Report,Off-Site,NO,Non-Scanning,N,N,Y,UTF,No Restraints,N,None,,,M
Gotham Collaborative High School (BRONX GUILD)(XE),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
Gotham Collaborative High School (BRONX GUILD)(XE),Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,Metal,N,None,,,V
Gotham Collaborative High School (BRONX GUILD)(XE),Mitigated,On-Site,NO,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
Gotham Professional Arts Academy,Mitigated,On-Site,NO,Random,Y,Y,Y,DOE,No Restraints,N,None,,,
Gotham Professional Arts Academy,Mitigated,On-Site,NO,Random,Y,Y,Y,DOE,No Restraints,N,None,,,
GRACE  DODGE CAREER & TECHNICAL EDUCATION HS(XW),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GRACE  DODGE CAREER & TECHNICAL EDUCATION HS(XW),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GRACE  DODGE CAREER & TECHNICAL EDUCATION HS(XW),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GRACE  DODGE CAREER & TECHNICAL EDUCATION HS(XW),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GRACE  DODGE CAREER & TECHNICAL EDUCATION HS(XW),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GRACE  DODGE CAREER & TECHNICAL EDUCATION HS(XW),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GRACE  DODGE CAREER & TECHNICAL EDUCATION HS(XW),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GRACE  DODGE CAREER & TECHNICAL EDUCATION HS(XW),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GRACE  DODGE CAREER & TECHNICAL EDUCATION HS(XW),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GRACE  DODGE CAREER & TECHNICAL EDUCATION HS(XW),Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,Metal,N,None,,,V
GRACE  DODGE CAREER & TECHNICAL EDUCATION HS(XW),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
GRACE  DODGE CAREER & TECHNICAL EDUCATION HS(XW),Summons,On-Site,NO,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
Grand Street Campus(BN) ,Arrested,Off-Site,NO,Full-Time,N,N,N,DB,Metal,N,None,MURDER,,F
Grand Street Campus(BN) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,Y,Physical Force,,,V
Grand Street Campus(BN) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,Y,Physical Force,,,V
Grand Street Campus(BN) ,Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
Grand Street Campus(BN) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
Grand Street Campus(BN) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
Grand Street Campus(BN) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
Grand Street Campus(BN) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
Grand Street Campus(BN) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,Y,Physical Force,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,SSA,Metal,Y,Physical Force,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
Grand Street Campus(BN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
GREGORIO LUPERON HS FOR SCIENCE & MATHEMATICS(MN),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
GROVER CLEVELAND HS(QN) ,Arrested,On-Site,NO,Full-Time,N,Y,Y,PATROL,Metal,N,None,CPCS,,M
GROVER CLEVELAND HS(QN) ,Arrested,On-Site,NO,Full-Time,N,Y,Y,PATROL,Metal,N,None,CPCS,,M
GROVER CLEVELAND HS(QN) ,Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GROVER CLEVELAND HS(QN) ,Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GROVER CLEVELAND HS(QN) ,Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
GROVER CLEVELAND HS(QN) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
GROVER CLEVELAND HS(QN) ,Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
GROVER CLEVELAND HS(QN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
GROVER CLEVELAND HS(QN) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
GROVER CLEVELAND HS(QN) ,Summons,On-Site,NO,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
HARLEM RENAISSANCE HS(MN) ,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
HARLEM RENAISSANCE HS(MN) ,Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
HARLEM RENAISSANCE HS(MN) ,Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
HARLEM RENAISSANCE HS(MN) ,Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
HARLEM RENAISSANCE HS(MN) ,Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
HARLEM RENAISSANCE HS(MN) ,Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
HARLEM RENAISSANCE HS(MN) ,PINS / Warrant,Off-Site,NO,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
HARRY S TRUMAN HS(XE),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
HARRY S TRUMAN HS(XE),Child in Crisis,On-Site,NO,Full-Time,N,N,Y,N/A,No Restraints,N,None,,,
HARRY S TRUMAN HS(XE),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
HARRY S TRUMAN HS(XE),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
HARRY S TRUMAN HS(XE),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
HARRY S TRUMAN HS(XE),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
HARRY S TRUMAN HS(XE),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
HARRY S TRUMAN HS(XE),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
HARRY S TRUMAN HS(XE),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HARRY S TRUMAN HS(XE),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HARRY S TRUMAN HS(XE),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
HARRY S TRUMAN HS(XE),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
HARRY S TRUMAN HS(XE),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
HARRY VAN ARSDALE HS(BN),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
HARRY VAN ARSDALE HS(BN),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
HARRY VAN ARSDALE HS(BN),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
HARRY VAN ARSDALE HS(BN),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
HARRY VAN ARSDALE HS(BN),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HARVEY MILK HS(MS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
HARVEY MILK HS(MS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
HARVEY MILK HS(MS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
HEALTH OPPORTUNITIES HS(XW) ,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
HEALTH OPPORTUNITIES HS(XW) ,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
HEALTH OPPORTUNITIES HS(XW) ,Juvenile Report,On-Site,NO,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,M
HEALTH OPPORTUNITIES HS(XW) ,Juvenile Report,On-Site,NO,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,V
HEALTH OPPORTUNITIES HS(XW) ,Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,UTF,No Restraints,N,None,,,V
HEALTH OPPORTUNITIES HS(XW) ,Mitigated,On-Site,NO,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
HEALTH OPPORTUNITIES HS(XW) ,Mitigated,On-Site,NO,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
HEALTH OPPORTUNITIES HS(XW) ,Mitigated,On-Site,NO,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
HEALTH OPPORTUNITIES HS(XW) ,Mitigated,On-Site,NO,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
HEALTH OPPORTUNITIES HS(XW) ,Mitigated,On-Site,NO,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
HEALTH OPPORTUNITIES HS(XW) ,Mitigated,On-Site,NO,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
HEALTH OPPORTUNITIES HS(XW) ,Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
HEALTH OPPORTUNITIES HS(XW) ,Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Arrested,Off-Site,NO,Full-Time,N,N,N,DB,Metal,N,None,ROBBERY,,F
HERBERT H LEHMAN HS(XE) ,Arrested,Off-Site,NO,Full-Time,N,N,N,DB,Metal,N,None,ROBBERY,,F
HERBERT H LEHMAN HS(XE) ,Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
HERBERT H LEHMAN HS(XE) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,V
HERBERT H LEHMAN HS(XE) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
HERBERT H LEHMAN HS(XE) ,Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
HERBERT H LEHMAN HS(XE) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
HERBERT H LEHMAN HS(XE) ,Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
HERBERT H LEHMAN HS(XE) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
HERBERT H LEHMAN HS(XE) ,Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
HERBERT H LEHMAN HS(XE) ,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,Metal,N,None,,,V
HERBERT H LEHMAN HS(XE) ,Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HERBERT H LEHMAN HS(XE) ,Summons,On-Site,NO,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,BOX CUTTER,V
HERBERT H LEHMAN HS(XE) ,Summons,On-Site,NO,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
Highland Park Community School @ IS 171(BN),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
HILLCREST HS(QS),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
HILLCREST HS(QS),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
HILLCREST HS(QS),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HILLCREST HS(QS),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
HILLCREST HS(QS),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HILLCREST HS(QS),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HILLCREST HS(QS),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HILLCREST HS(QS),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HILLCREST HS(QS),Summons,On-Site,NO,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF KNIFE,V
HILLCREST HS(QS),Summons,On-Site,NO,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF KNIFE,V
HS FOR ARTS & BUSINESS(QN) ,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
HS FOR ARTS & BUSINESS(QN) ,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
HS FOR ARTS IMAGINATION & INQUIRY(MN),Arrested,On-Site,NO,Full-Time,Y,Y,Y,SSA,Metal,N,None,CPCS,,M
HS FOR ARTS IMAGINATION & INQUIRY(MN),Arrested,On-Site,NO,Full-Time,Y,Y,Y,SSA,Metal,N,None,POSS WEAP,,M
HS FOR ARTS IMAGINATION & INQUIRY(MN),Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,M
HS FOR ARTS IMAGINATION & INQUIRY(MN),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
HS FOR ARTS IMAGINATION & INQUIRY(MN),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HS FOR ARTS IMAGINATION & INQUIRY(MN),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
HS FOR ARTS IMAGINATION & INQUIRY(MN),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
HS FOR CIVIL RIGHTS(BN),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
HS for Construction Trades Engineering & Architecture(QS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
HS for Construction Trades Engineering & Architecture(QS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
HS FOR CONTEMPORARY ARTS(XE),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
HS FOR ENVIRONMENTAL STUDIES(MS) ,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
HS FOR ENVIRONMENTAL STUDIES(MS) ,Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,M
HS FOR ENVIRONMENTAL STUDIES(MS) ,Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
HS FOR ENVIRONMENTAL STUDIES(MS) ,Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
