,Game Reference,Team,Period,Starter,Player Name,Player Reference,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Reason
5742,199611270BOS,BOS,game,False,Dee Brown,brownde01,24:38,1.0,4.0,0.25,0.0,1.0,0.0,2.0,4.0,0.5,0.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,4.0,2.0,
5743,199611270BOS,BOS,game,False,Frank Brickowski,brickfr01,14:17,1.0,5.0,0.2,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,-2.0,
5744,199611270BOS,BOS,game,False,Greg Minor,minorgr01,14:05,4.0,7.0,0.571,0.0,1.0,0.0,6.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,14.0,8.0,
5745,199611270BOS,BOS,game,False,Marty Conlon,conloma01,7:54,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,2.0,3.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,-1.0,
5746,199611270BOS,BOS,game,False,Todd Day,dayto01,6:12,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,
5747,199611270BOS,BOS,game,False,Brett Szabo,szabobr01,0:51,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,
5748,199611270BOS,BOS,game,False,David Wesley,wesleda01,,,,,,,,,,,,,,,,,,,,,Did Not Dress
5749,199612270LAL,BOS,game,True,David Wesley,wesleda01,47:41,7.0,13.0,0.538,1.0,3.0,0.333,2.0,2.0,1.0,0.0,6.0,6.0,10.0,1.0,0.0,1.0,3.0,17.0,-7.0,
5750,199612270LAL,BOS,game,True,Dino Radja,radjadi01,34:24,4.0,10.0,0.4,0.0,0.0,,1.0,2.0,0.5,1.0,6.0,7.0,5.0,0.0,0.0,2.0,3.0,9.0,-13.0,
5751,199612270LAL,BOS,game,True,Greg Minor,minorgr01,30:58,6.0,7.0,0.857,0.0,0.0,,2.0,3.0,0.667,0.0,3.0,3.0,1.0,2.0,0.0,1.0,3.0,14.0,4.0,
5752,199612270LAL,BOS,game,True,Eric Williams,willier01,29:32,4.0,9.0,0.444,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,8.0,2.0,
5753,199612270LAL,BOS,game,True,Rick Fox,foxri01,28:57,7.0,13.0,0.538,0.0,1.0,0.0,3.0,6.0,0.5,3.0,4.0,7.0,6.0,0.0,0.0,5.0,6.0,17.0,-2.0,
5754,199612270LAL,BOS,game,False,Antoine Walker,walkean02,31:29,7.0,13.0,0.538,0.0,0.0,,3.0,5.0,0.6,4.0,3.0,7.0,1.0,0.0,1.0,4.0,5.0,17.0,-9.0,
5755,199612270LAL,BOS,game,False,Todd Day,dayto01,18:20,6.0,13.0,0.462,0.0,4.0,0.0,2.0,4.0,0.5,0.0,2.0,2.0,1.0,2.0,0.0,0.0,5.0,14.0,-12.0,
5756,199612270LAL,BOS,game,False,Alton Lister,listeal01,12:21,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,2.0,4.0,6.0,0.0,1.0,0.0,1.0,5.0,4.0,4.0,
5757,199612270LAL,BOS,game,False,Marty Conlon,conloma01,6:18,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,-2.0,
5758,199612270LAL,BOS,game,False,Dana Barros,barroda01,,,,,,,,,,,,,,,,,,,,,Not With Team
5759,199612270LAL,BOS,game,False,Frank Brickowski,brickfr01,,,,,,,,,,,,,,,,,,,,,Did Not Dress
5760,199612270LAL,BOS,game,False,Brett Szabo,szabobr01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5761,199612270LAL,LAL,game,True,Eddie Jones,jonesed02,41:02,5.0,13.0,0.385,4.0,8.0,0.5,3.0,6.0,0.5,3.0,3.0,6.0,5.0,4.0,0.0,3.0,4.0,17.0,9.0,
5762,199612270LAL,LAL,game,True,Shaquille O'Neal,onealsh01,39:21,10.0,19.0,0.526,0.0,0.0,,5.0,13.0,0.385,5.0,6.0,11.0,4.0,2.0,2.0,2.0,3.0,25.0,-3.0,
5763,199612270LAL,LAL,game,True,Elden Campbell,campbel01,37:53,4.0,10.0,0.4,0.0,0.0,,6.0,10.0,0.6,3.0,8.0,11.0,1.0,0.0,4.0,3.0,2.0,14.0,11.0,
5764,199612270LAL,LAL,game,True,Nick Van Exel,vanexni01,30:56,4.0,12.0,0.333,1.0,5.0,0.2,2.0,4.0,0.5,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,11.0,-1.0,
5765,199612270LAL,LAL,game,True,Jerome Kersey,kerseje01,28:40,5.0,8.0,0.625,1.0,2.0,0.5,2.0,4.0,0.5,5.0,5.0,10.0,1.0,5.0,0.0,4.0,4.0,13.0,-5.0,
5766,199612270LAL,LAL,game,False,Byron Scott,scottby01,23:44,3.0,6.0,0.5,1.0,3.0,0.333,5.0,6.0,0.833,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,7.0,
5767,199612270LAL,LAL,game,False,Derek Fisher,fishede01,17:04,3.0,5.0,0.6,2.0,2.0,1.0,5.0,7.0,0.714,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,13.0,8.0,
5768,199612270LAL,LAL,game,False,Travis Knight,knightr01,16:56,2.0,2.0,1.0,0.0,0.0,,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,4.0,8.0,
5769,199612270LAL,LAL,game,False,Corie Blount,blounco01,4:24,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,
5770,199612270LAL,LAL,game,False,Kobe Bryant,bryanko01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5771,199612270LAL,LAL,game,False,Rumeal Robinson,robinru01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5772,199612270LAL,LAL,game,False,Sean Rooks,rooksse01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5773,199711260BOS,LAL,game,True,Robert Horry,horryro01,40:26,7.0,9.0,0.778,0.0,1.0,0.0,7.0,12.0,0.583,3.0,6.0,9.0,4.0,3.0,1.0,1.0,3.0,21.0,27.0,
5774,199711260BOS,LAL,game,True,Eddie Jones,jonesed02,39:34,8.0,12.0,0.667,3.0,5.0,0.6,1.0,1.0,1.0,1.0,3.0,4.0,6.0,2.0,0.0,4.0,4.0,20.0,18.0,
5775,199711260BOS,LAL,game,True,Nick Van Exel,vanexni01,38:37,5.0,15.0,0.333,2.0,6.0,0.333,3.0,3.0,1.0,0.0,5.0,5.0,9.0,1.0,0.0,1.0,3.0,15.0,21.0,
5776,199711260BOS,LAL,game,True,Elden Campbell,campbel01,33:36,8.0,12.0,0.667,0.0,0.0,,6.0,6.0,1.0,0.0,6.0,6.0,2.0,0.0,1.0,6.0,2.0,22.0,18.0,
5777,199711260BOS,LAL,game,True,Rick Fox,foxri01,33:17,8.0,10.0,0.8,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,5.0,18.0,8.0,
5778,199711260BOS,LAL,game,False,Kobe Bryant,bryanko01,27:58,5.0,11.0,0.455,1.0,1.0,1.0,3.0,8.0,0.375,2.0,3.0,5.0,2.0,1.0,0.0,7.0,1.0,14.0,5.0,
5779,199711260BOS,LAL,game,False,Derek Fisher,fishede01,9:23,0.0,0.0,,0.0,0.0,,2.0,4.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,-6.0,
5780,199711260BOS,LAL,game,False,Jon Barry,barryjo01,8:39,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,-7.0,
5781,199711260BOS,LAL,game,False,Corie Blount,blounco01,8:30,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,-9.0,
5782,199711260BOS,LAL,game,False,Mario Bennett,bennema01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5783,199711260BOS,LAL,game,False,Shaquille O'Neal,onealsh01,,,,,,,,,,,,,,,,,,,,,Not With Team
5784,199711260BOS,LAL,game,False,Sean Rooks,rooksse01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5785,199711260BOS,BOS,game,True,Antoine Walker,walkean02,39:26,9.0,19.0,0.474,2.0,3.0,0.667,8.0,17.0,0.471,3.0,9.0,12.0,7.0,5.0,1.0,7.0,0.0,28.0,-6.0,
5786,199711260BOS,BOS,game,True,Ron Mercer,mercero01,34:09,8.0,15.0,0.533,0.0,0.0,,2.0,4.0,0.5,1.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,18.0,-2.0,
5787,199711260BOS,BOS,game,True,Walter McCarty,mccarwa01,31:14,1.0,6.0,0.167,0.0,0.0,,0.0,0.0,,2.0,3.0,5.0,2.0,2.0,0.0,2.0,1.0,2.0,-23.0,
5788,199711260BOS,BOS,game,True,Travis Knight,knightr01,25:45,7.0,14.0,0.5,0.0,3.0,0.0,4.0,4.0,1.0,6.0,3.0,9.0,2.0,1.0,1.0,1.0,5.0,18.0,-5.0,
5789,199711260BOS,BOS,game,True,Chauncey Billups,billuch01,20:43,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,-8.0,
5790,199711260BOS,BOS,game,False,Dee Brown,brownde01,30:28,3.0,9.0,0.333,1.0,3.0,0.333,0.0,0.0,,0.0,3.0,3.0,4.0,4.0,0.0,0.0,3.0,7.0,3.0,
5791,199711260BOS,BOS,game,False,Dana Barros,barroda01,19:11,7.0,8.0,0.875,3.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,17.0,-12.0,
5792,199711260BOS,BOS,game,False,Tyus Edney,edneyty01,11:46,3.0,6.0,0.5,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,5.0,7.0,-2.0,
5793,199711260BOS,BOS,game,False,Greg Minor,minorgr01,10:16,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,-10.0,
5794,199711260BOS,BOS,game,False,Pervis Ellison,ellispe01,9:59,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,-14.0,
5795,199711260BOS,BOS,game,False,Andrew DeClercq,declean01,7:03,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,
5796,199711260BOS,BOS,game,False,John Thomas,thomajo02,,,,,,,,,,,,,,,,,,,,,Did Not Play
5797,199712280LAL,BOS,game,True,Antoine Walker,walkean02,45:05,11.0,23.0,0.478,0.0,2.0,0.0,6.0,7.0,0.857,3.0,10.0,13.0,2.0,2.0,1.0,3.0,3.0,28.0,4.0,
5798,199712280LAL,BOS,game,True,Walter McCarty,mccarwa01,36:39,6.0,11.0,0.545,1.0,2.0,0.5,6.0,8.0,0.75,1.0,6.0,7.0,3.0,0.0,1.0,0.0,3.0,19.0,2.0,
5799,199712280LAL,BOS,game,True,Bruce Bowen,bowenbr01,32:44,2.0,9.0,0.222,0.0,4.0,0.0,0.0,0.0,,1.0,4.0,5.0,3.0,3.0,1.0,2.0,3.0,4.0,6.0,
5800,199712280LAL,BOS,game,True,Chauncey Billups,billuch01,31:03,6.0,14.0,0.429,3.0,5.0,0.6,1.0,2.0,0.5,0.0,3.0,3.0,8.0,5.0,0.0,6.0,1.0,16.0,-6.0,
5801,199712280LAL,BOS,game,True,Andrew DeClercq,declean01,19:37,2.0,5.0,0.4,0.0,0.0,,3.0,4.0,0.75,3.0,1.0,4.0,2.0,2.0,1.0,0.0,4.0,7.0,-6.0,
5802,199712280LAL,BOS,game,False,Travis Knight,knightr01,28:04,6.0,9.0,0.667,0.0,1.0,0.0,2.0,4.0,0.5,3.0,3.0,6.0,3.0,1.0,2.0,0.0,4.0,14.0,13.0,
5803,199712280LAL,BOS,game,False,Ron Mercer,mercero01,16:11,4.0,10.0,0.4,0.0,0.0,,1.0,2.0,0.5,2.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,9.0,-6.0,
5804,199712280LAL,BOS,game,False,Dana Barros,barroda01,14:33,2.0,5.0,0.4,1.0,2.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,7.0,14.0,
5805,199712280LAL,BOS,game,False,Greg Minor,minorgr01,13:12,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,
5806,199712280LAL,BOS,game,False,Tyus Edney,edneyty01,2:53,0.0,0.0,,0.0,0.0,,2.0,4.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,
5807,199712280LAL,BOS,game,False,Dee Brown,brownde01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5808,199712280LAL,BOS,game,False,Roy Rogers,rogerro02,,,,,,,,,,,,,,,,,,,,,Did Not Play
5809,199712280LAL,LAL,game,True,Rick Fox,foxri01,40:17,10.0,19.0,0.526,1.0,5.0,0.2,6.0,7.0,0.857,2.0,7.0,9.0,3.0,1.0,2.0,2.0,4.0,27.0,-2.0,
5810,199712280LAL,LAL,game,True,Nick Van Exel,vanexni01,37:07,8.0,14.0,0.571,1.0,4.0,0.25,0.0,4.0,0.0,0.0,2.0,2.0,10.0,1.0,0.0,4.0,2.0,17.0,2.0,
5811,199712280LAL,LAL,game,True,Eddie Jones,jonesed02,35:40,3.0,10.0,0.3,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,4.0,4.0,0.0,2.0,0.0,6.0,-1.0,
5812,199712280LAL,LAL,game,True,Robert Horry,horryro01,31:59,2.0,5.0,0.4,0.0,0.0,,3.0,5.0,0.6,3.0,6.0,9.0,3.0,1.0,0.0,3.0,5.0,7.0,5.0,
5813,199712280LAL,LAL,game,True,Elden Campbell,campbel01,24:25,8.0,16.0,0.5,0.0,0.0,,2.0,2.0,1.0,4.0,5.0,9.0,0.0,0.0,2.0,0.0,5.0,18.0,-8.0,
5814,199712280LAL,LAL,game,False,Kobe Bryant,bryanko01,25:38,5.0,11.0,0.455,0.0,2.0,0.0,7.0,10.0,0.7,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,17.0,-9.0,
5815,199712280LAL,LAL,game,False,Corie Blount,blounco01,19:10,4.0,8.0,0.5,0.0,0.0,,0.0,1.0,0.0,4.0,2.0,6.0,1.0,0.0,0.0,2.0,1.0,8.0,-13.0,
5816,199712280LAL,LAL,game,False,Sean Rooks,rooksse01,14:51,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,2.0,4.0,
5817,199712280LAL,LAL,game,False,Derek Fisher,fishede01,10:53,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-8.0,
5818,199712280LAL,LAL,game,False,Jon Barry,barryjo01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5819,199712280LAL,LAL,game,False,Mario Bennett,bennema01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5820,199712280LAL,LAL,game,False,Shaquille O'Neal,onealsh01,,,,,,,,,,,,,,,,,,,,,Did Not Dress
5821,199912200BOS,LAL,game,True,Shaquille O'Neal,onealsh01,45:43,13.0,20.0,0.65,0.0,0.0,,8.0,17.0,0.471,4.0,16.0,20.0,2.0,0.0,2.0,8.0,3.0,34.0,9.0,
5822,199912200BOS,LAL,game,True,Kobe Bryant,bryanko01,45:16,9.0,17.0,0.529,1.0,1.0,1.0,8.0,8.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,27.0,6.0,
5823,199912200BOS,LAL,game,True,A.C. Green,greenac01,28:16,3.0,4.0,0.75,0.0,0.0,,2.0,2.0,1.0,2.0,4.0,6.0,1.0,0.0,0.0,3.0,0.0,8.0,4.0,
5824,199912200BOS,LAL,game,True,Glen Rice,ricegl01,23:15,3.0,9.0,0.333,0.0,2.0,0.0,3.0,4.0,0.75,0.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,9.0,-2.0,
5825,199912200BOS,LAL,game,True,Ron Harper,harpero01,20:12,1.0,6.0,0.167,0.0,2.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,-14.0,
5826,199912200BOS,LAL,game,False,Derek Fisher,fishede01,27:48,3.0,5.0,0.6,2.0,4.0,0.5,5.0,7.0,0.714,0.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,13.0,23.0,
5827,199912200BOS,LAL,game,False,Rick Fox,foxri01,27:35,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,4.0,0.0,1.0,2.0,5.0,2.0,14.0,
5828,199912200BOS,LAL,game,False,Robert Horry,horryro01,20:31,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,2.0,0.0,1.0,4.0,3.0,7.0,
5829,199912200BOS,LAL,game,False,John Salley,sallejo01,1:24,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,
5830,199912200BOS,LAL,game,False,John Celestand,celesjo01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5831,199912200BOS,LAL,game,False,Devean George,georgde01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5832,199912200BOS,LAL,game,False,Brian Shaw,shawbr01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5833,199912200BOS,BOS,game,True,Kenny Anderson,anderke01,34:52,8.0,20.0,0.4,1.0,4.0,0.25,4.0,5.0,0.8,0.0,4.0,4.0,10.0,2.0,2.0,3.0,6.0,21.0,12.0,
5834,199912200BOS,BOS,game,True,Adrian Griffin,griffad01,26:36,1.0,8.0,0.125,1.0,1.0,1.0,1.0,2.0,0.5,1.0,8.0,9.0,4.0,3.0,0.0,1.0,6.0,4.0,11.0,
5835,199912200BOS,BOS,game,True,Antoine Walker,walkean02,24:36,10.0,16.0,0.625,1.0,3.0,0.333,3.0,3.0,1.0,2.0,3.0,5.0,2.0,0.0,1.0,3.0,6.0,24.0,2.0,
5836,199912200BOS,BOS,game,True,Vitaly Potapenko,potapvi01,22:54,3.0,9.0,0.333,0.0,0.0,,2.0,2.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,5.0,8.0,8.0,
5837,199912200BOS,BOS,game,True,Tony Battie,battito01,17:15,1.0,6.0,0.167,0.0,1.0,0.0,0.0,0.0,,2.0,3.0,5.0,0.0,1.0,0.0,3.0,4.0,2.0,-14.0,
5838,199912200BOS,BOS,game,False,Eric Williams,willier01,38:02,5.0,11.0,0.455,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,0.0,2.0,4.0,12.0,-5.0,
5839,199912200BOS,BOS,game,False,Calbert Cheaney,cheanca01,26:24,2.0,6.0,0.333,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,-22.0,
5840,199912200BOS,BOS,game,False,Walter McCarty,mccarwa01,19:31,4.0,6.0,0.667,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,8.0,-9.0,
5841,199912200BOS,BOS,game,False,Pervis Ellison,ellispe01,16:37,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,0.5,3.0,1.0,4.0,2.0,1.0,0.0,0.0,3.0,1.0,-7.0,
5842,199912200BOS,BOS,game,False,Dana Barros,barroda01,13:14,2.0,6.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,-21.0,
5843,199912200BOS,BOS,game,False,Doug Overton,overtdo01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5844,199912200BOS,BOS,game,False,Jamel Thomas,thomaja01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5845,200002250LAL,BOS,game,True,Antoine Walker,walkean02,36:50,10.0,22.0,0.455,1.0,4.0,0.25,4.0,6.0,0.667,1.0,5.0,6.0,2.0,0.0,0.0,5.0,5.0,25.0,-11.0,
5846,200002250LAL,BOS,game,True,Paul Pierce,piercpa01,35:44,6.0,17.0,0.353,1.0,4.0,0.25,6.0,6.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,2.0,19.0,-5.0,
5847,200002250LAL,BOS,game,True,Kenny Anderson,anderke01,35:13,4.0,10.0,0.4,0.0,0.0,,4.0,6.0,0.667,0.0,4.0,4.0,10.0,5.0,0.0,3.0,3.0,12.0,-10.0,
5848,200002250LAL,BOS,game,True,Adrian Griffin,griffad01,32:20,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,3.0,0.0,0.0,4.0,2.0,-16.0,
5849,200002250LAL,BOS,game,True,Vitaly Potapenko,potapvi01,18:01,6.0,11.0,0.545,0.0,0.0,,2.0,4.0,0.5,2.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,14.0,-10.0,
5850,200002250LAL,BOS,game,False,Tony Battie,battito01,24:31,5.0,11.0,0.455,0.0,0.0,,2.0,2.0,1.0,1.0,7.0,8.0,2.0,2.0,0.0,0.0,3.0,12.0,-2.0,
5851,200002250LAL,BOS,game,False,Walter McCarty,mccarwa01,14:16,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,
5852,200002250LAL,BOS,game,False,Doug Overton,overtdo01,13:54,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,-2.0,
5853,200002250LAL,BOS,game,False,Eric Williams,willier01,13:40,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,-10.0,
5854,200002250LAL,BOS,game,False,Danny Fortson,fortsda01,13:22,2.0,4.0,0.5,0.0,0.0,,1.0,4.0,0.25,1.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,5.0,-3.0,
5855,200002250LAL,BOS,game,False,Pervis Ellison,ellispe01,2:09,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,
5856,200002250LAL,BOS,game,False,Calbert Cheaney,cheanca01,,,,,,,,,,,,,,,,,,,,,Not With Team
5857,200002250LAL,LAL,game,True,Shaquille O'Neal,onealsh01,36:15,13.0,20.0,0.65,0.0,0.0,,2.0,8.0,0.25,2.0,13.0,15.0,6.0,0.0,4.0,2.0,4.0,28.0,18.0,
5858,200002250LAL,LAL,game,True,Kobe Bryant,bryanko01,31:08,6.0,12.0,0.5,0.0,0.0,,5.0,6.0,0.833,1.0,5.0,6.0,5.0,3.0,2.0,2.0,5.0,17.0,8.0,
5859,200002250LAL,LAL,game,True,Glen Rice,ricegl01,25:31,7.0,12.0,0.583,0.0,2.0,0.0,6.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,20.0,15.0,
5860,200002250LAL,LAL,game,True,Ron Harper,harpero01,23:16,2.0,3.0,0.667,0.0,0.0,,3.0,6.0,0.5,1.0,3.0,4.0,7.0,0.0,0.0,2.0,0.0,7.0,18.0,
5861,200002250LAL,LAL,game,True,A.C. Green,greenac01,23:16,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,1.0,8.0,9.0,2.0,1.0,0.0,2.0,2.0,6.0,18.0,
5862,200002250LAL,LAL,game,False,Derek Fisher,fishede01,28:15,3.0,4.0,0.75,1.0,1.0,1.0,1.0,2.0,0.5,0.0,2.0,2.0,4.0,0.0,0.0,5.0,1.0,8.0,-2.0,
5863,200002250LAL,LAL,game,False,Robert Horry,horryro01,24:44,1.0,5.0,0.2,1.0,1.0,1.0,3.0,4.0,0.75,1.0,2.0,3.0,2.0,2.0,1.0,3.0,4.0,6.0,-5.0,
5864,200002250LAL,LAL,game,False,Rick Fox,foxri01,19:27,3.0,9.0,0.333,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,6.0,0.0,
5865,200002250LAL,LAL,game,False,Brian Shaw,shawbr01,13:21,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,
5866,200002250LAL,LAL,game,False,Travis Knight,knightr01,12:36,3.0,5.0,0.6,0.0,0.0,,3.0,4.0,0.75,1.0,3.0,4.0,2.0,0.0,0.0,1.0,4.0,9.0,-4.0,
5867,200002250LAL,LAL,game,False,Devean George,georgde01,2:11,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,-3.0,
5868,200002250LAL,LAL,game,False,John Salley,sallejo01,,,,,,,,,,,,,,,,,,,,,Did Not Play
5869,200103130LAL,BOS,game,True,Antoine Walker,walkean02,45:10,9.0,20.0,0.45,4.0,12.0,0.333,1.0,2.0,0.5,2.0,6.0,8.0,11.0,2.0,1.0,4.0,5.0,23.0,-9.0,
5870,200103130LAL,BOS,game,True,Paul Pierce,piercpa01,37:35,13.0,19.0,0.684,3.0,7.0,0.429,13.0,21.0,0.619,1.0,5.0,6.0,2.0,4.0,1.0,3.0,4.0,42.0,-19.0,
5871,200103130LAL,BOS,game,True,Bryant Stith,stithbr01,28:58,3.0,8.0,0.375,1.0,5.0,0.2,2.0,2.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,0.0,2.0,9.0,1.0,
5872,200103130LAL,BOS,game,True,Randy Brown,brownra02,23:24,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,3.0,-5.0,
5873,200103130LAL,BOS,game,True,Mark Blount,blounma01,14:37,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,1.0,4.0,2.0,-2.0,
5874,200103130LAL,BOS,game,False,Eric Williams,willier01,30:42,2.0,8.0,0.25,0.0,3.0,0.0,10.0,11.0,0.909,2.0,2.0,4.0,2.0,0.0,1.0,2.0,3.0,14.0,9.0,
5875,200103130LAL,BOS,game,False,Milt Palacio,palacmi01,24:36,4.0,7.0,0.571,0.0,0.0,,0.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,8.0,0.0,
5876,200103130LAL,BOS,game,False,Vitaly Potapenko,potapvi01,22:26,3.0,6.0,0.5,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,2.0,1.0,1.0,4.0,6.0,-9.0,
5877,200103130LAL,BOS,game,False,Walter McCarty,mccarwa01,12:32,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,
5878,200103130LAL,BOS,game,False,Adrian Griffin,griffad01,,,,,,,,,,,,,,,,,,,,,Did Not Play
